date,customer_code,market,product_code,product,variant,sold_quantity,gross_price,total_gross_sales,pre_invoice_discount_pct,net_inoice_sales,post_invoice_deduction,net_sales
2017-09-01,90023027,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18,0.2755,28.385910,0.3604,18.1556280360
2017-11-01,90023027,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,7,19.5875,137.11,0.2755,99.336195,0.2675,72.7637628375
2017-12-01,90023027,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.5875,97.94,0.2755,70.957530,0.2797,51.1107088590
2018-01-01,90023027,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.5875,78.35,0.2755,56.764575,0.3199,38.6055874575
2018-03-01,90023027,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.5875,78.35,0.2755,56.764575,0.2668,41.6197863900
2018-04-01,90023027,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76,0.2755,42.571620,0.3048,29.5957902240
2018-05-01,90023027,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18,0.2755,28.385910,0.2923,20.0887085070
2018-07-01,90023027,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.5875,19.59,0.2755,14.192955,0.3339,9.4539273255
2018-08-01,90023027,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76,0.2755,42.571620,0.3056,29.5617329280
2017-09-01,90023026,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18,0.2998,27.433836,0.2647,20.1720996108
2017-10-01,90023026,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18,0.2998,27.433836,0.2602,20.2955518728
2017-12-01,90023026,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.5875,78.35,0.2998,54.860670,0.2898,38.9620478340
2018-01-01,90023026,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.5875,78.35,0.2998,54.860670,0.3522,35.5387420260
2018-02-01,90023026,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.5875,19.59,0.2998,13.716918,0.3192,9.3384777744
2018-04-01,90023026,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76,0.2998,41.143752,0.3206,27.9530651088
2018-05-01,90023026,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.5875,19.59,0.2998,13.716918,0.2966,9.6484801212
2018-06-01,90023026,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.5875,19.59,0.2998,13.716918,0.3286,9.2095387452
2018-08-01,90023026,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.5875,19.59,0.2998,13.716918,0.3209,9.3151590138
2017-09-01,90023025,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18,0.2908,27.786456,0.2857,19.8478655208
2017-10-01,90023025,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.5875,19.59,0.2908,13.893228,0.3650,8.8221997800
2017-11-01,90023025,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.5875,78.35,0.2908,55.565820,0.2824,39.8740324320
2018-01-01,90023025,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76,0.2908,41.672592,0.3401,27.4997434608
2018-02-01,90023025,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76,0.2908,41.672592,0.2676,30.5210063808
2018-03-01,90023025,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.5875,78.35,0.2908,55.565820,0.3307,37.1902033260
2018-05-01,90023025,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.5875,19.59,0.2908,13.893228,0.2839,9.9489405708
2018-06-01,90023025,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76,0.2908,41.672592,0.3134,28.6124016672
2018-07-01,90023025,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18,0.2908,27.786456,0.3092,19.1948838048
2017-10-01,90023024,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.5875,97.94,0.2357,74.855542,0.2985,52.5111627130
2017-11-01,90023024,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76,0.2357,44.910268,0.3485,29.2590396020
2017-12-01,90023024,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,7,19.5875,137.11,0.2357,104.793173,0.3397,69.1949321319
2018-02-01,90023024,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76,0.2357,44.910268,0.3227,30.4177245164
2018-03-01,90023024,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.5875,97.94,0.2357,74.855542,0.3066,51.9048328228
2018-04-01,90023024,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.5875,97.94,0.2357,74.855542,0.2689,54.7268867562
2018-06-01,90023024,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18,0.2357,29.945274,0.3031,20.8688614506
2018-07-01,90023024,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76,0.2357,44.910268,0.2946,31.6797030472
2018-08-01,90023024,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.5875,19.59,0.2357,14.972637,0.2918,10.6036215234
2017-09-01,90023023,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.5875,97.94,0.2764,70.869384,0.3260,47.7659648160
2017-11-01,90023023,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,6,19.5875,117.53,0.2764,85.044708,0.3060,59.0210273520
2017-12-01,90023023,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,6,19.5875,117.53,0.2764,85.044708,0.2536,63.4773700512
2018-01-01,90023023,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,8,19.5875,156.70,0.2764,113.388120,0.2819,81.4240089720
2018-03-01,90023023,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18,0.2764,28.350648,0.3662,17.9686407024
2018-04-01,90023023,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.5875,78.35,0.2764,56.694060,0.3098,39.1302402120
2018-05-01,90023023,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,6,19.5875,117.53,0.2764,85.044708,0.3359,56.4781905828
2018-07-01,90023023,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.5875,39.18,0.2764,28.350648,0.3179,19.3379770008
2018-08-01,90023023,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.5875,19.59,0.2764,14.175324,0.2815,10.1849702940
2017-09-01,90023022,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.5875,97.94,0.2054,77.823124,0.3316,52.0169760816
2017-10-01,90023022,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,6,19.5875,117.53,0.2054,93.389338,0.2674,68.4170290188
2017-12-01,90023022,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,7,19.5875,137.11,0.2054,108.947606,0.2958,76.7209041452
2018-01-01,90023022,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.5875,78.35,0.2054,62.256910,0.3200,42.3346988000
2018-02-01,90023022,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.5875,19.59,0.2054,15.566214,0.3179,10.6177145694
2018-04-01,90023022,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.5875,78.35,0.2054,62.256910,0.3015,43.4864516350
2018-05-01,90023022,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76,0.2054,46.690696,0.3596,29.9007217184
2018-06-01,90023022,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.5875,97.94,0.2054,77.823124,0.2970,54.7096561720
2018-08-01,90023022,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.5875,58.76,0.2054,46.690696,0.3428,30.6851254112
2017-09-01,90022083,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,11,19.5875,215.46,0.2551,160.496154,0.2291,123.7264851186
2017-11-01,90022083,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,32,19.5875,626.80,0.2551,466.903320,0.2646,343.3607015280
2017-12-01,90022083,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,51,19.5875,998.96,0.2551,744.125304,0.2634,548.1226989264
2018-01-01,90022083,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,8,19.5875,156.70,0.2551,116.725830,0.2556,86.8907078520
2018-03-01,90022083,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,25,19.5875,489.69,0.2551,364.770081,0.2788,263.0721824172
2018-04-01,90022083,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,18,19.5875,352.58,0.2551,262.636842,0.2854,187.6802872932
2018-05-01,90022083,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,30,19.5875,587.63,0.2551,437.725587,0.2773,316.3442817249
2018-07-01,90022083,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,9,19.5875,176.29,0.2551,131.318421,0.3067,91.0430612793
2018-08-01,90022083,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,9,19.5875,176.29,0.2551,131.318421,0.2717,95.6392060143
2017-09-01,90022082,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,7,19.5875,137.11,0.2954,96.607706,0.2725,70.2821061150
2017-10-01,90022082,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,17,19.5875,332.99,0.2954,234.624754,0.2617,173.2234558782
2017-12-01,90022082,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,29,19.5875,568.04,0.2954,400.240984,0.2899,284.2111227384
2018-01-01,90022082,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,15,19.5875,293.81,0.2954,207.018526,0.2708,150.9579091592
2018-02-01,90022082,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,6,19.5875,117.53,0.2954,82.811638,0.2659,60.7920234558
2018-04-01,90022082,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,9,19.5875,176.29,0.2954,124.213934,0.2848,88.8378055968
2018-05-01,90022082,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,25,19.5875,489.69,0.2954,345.035574,0.2431,261.1574259606
2018-06-01,90022082,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,7,19.5875,137.11,0.2954,96.607706,0.2933,68.2726658302
2018-08-01,90022082,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,9,19.5875,176.29,0.2954,124.213934,0.2459,93.6697276294
2017-09-01,90022081,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,37,19.5875,724.74,0.2957,510.434382,0.2788,368.1252762984
2017-10-01,90022081,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,16,19.5875,313.40,0.2957,220.727620,0.2963,155.3260261940
2017-11-01,90022081,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,26,19.5875,509.28,0.2957,358.685904,0.2790,258.6125367840
2018-01-01,90022081,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,35,19.5875,685.56,0.2957,482.839908,0.2730,351.0246131160
2018-02-01,90022081,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,19,19.5875,372.16,0.2957,262.112288,0.2850,187.4102859200
2018-03-01,90022081,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,51,19.5875,998.96,0.2957,703.567528,0.2686,514.5892899792
2018-05-01,90022081,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,49,19.5875,959.79,0.2957,675.980097,0.2741,490.6939524123
2018-06-01,90022081,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,13,19.5875,254.64,0.2957,179.342952,0.2839,128.4274879272
2018-07-01,90022081,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,19,19.5875,372.16,0.2957,262.112288,0.2556,195.1163871872
2017-10-01,90022080,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,34,19.5875,665.98,0.1814,545.171228,0.2692,398.4111334224
2017-11-01,90022080,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,45,19.5875,881.44,0.1814,721.546784,0.2550,537.5523540800
2017-12-01,90022080,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,62,19.5875,1214.43,0.1814,994.132398,0.2234,772.0432202868
2018-02-01,90022080,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,28,19.5875,548.45,0.1814,448.961170,0.2741,325.9009133030
2018-03-01,90022080,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,34,19.5875,665.98,0.1814,545.171228,0.2624,402.1182977728
2018-04-01,90022080,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,8,19.5875,156.70,0.1814,128.274620,0.2391,97.6041583580
2018-06-01,90022080,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,30,19.5875,587.63,0.1814,481.033918,0.2549,358.4183723018
2018-07-01,90022080,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,38,19.5875,744.33,0.1814,609.308538,0.2523,455.5799938626
2018-08-01,90022080,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,37,19.5875,724.74,0.1814,593.272164,0.2628,437.3602393008
2017-09-01,90022079,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,26,19.5875,509.28,0.2788,367.292736,0.3008,256.8110810112
2017-11-01,90022079,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,26,19.5875,509.28,0.2788,367.292736,0.2286,283.3296165504
2017-12-01,90022079,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,41,19.5875,803.09,0.2788,579.188508,0.2975,406.8799268700
2018-01-01,90022079,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,36,19.5875,705.15,0.2788,508.554180,0.2465,383.1955746300
2018-03-01,90022079,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,18,19.5875,352.58,0.2788,254.280696,0.2867,181.3784204568
2018-04-01,90022079,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,7,19.5875,137.11,0.2788,98.883732,0.2519,73.9749199092
2018-05-01,90022079,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,27,19.5875,528.86,0.2788,381.413832,0.2391,290.2177847688
2018-07-01,90022079,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,26,19.5875,509.28,0.2788,367.292736,0.2419,278.4446231616
2018-08-01,90022079,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,37,19.5875,724.74,0.2788,522.682488,0.2229,406.1765614248
2017-09-01,90022078,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,36,19.5875,705.15,0.2882,501.925770,0.2606,371.1239143380
2017-10-01,90022078,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,13,19.5875,254.64,0.2882,181.252752,0.3042,126.1156648416
2017-12-01,90022078,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,68,19.5875,1331.95,0.2882,948.082010,0.2405,720.0682865950
2018-01-01,90022078,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,38,19.5875,744.33,0.2882,529.814094,0.2717,385.8636046602
2018-02-01,90022078,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,14,19.5875,274.23,0.2882,195.196914,0.2801,140.5222583886
2018-04-01,90022078,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,12,19.5875,235.05,0.2882,167.308590,0.2716,121.8675769560
2018-05-01,90022078,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,18,19.5875,352.58,0.2882,250.966444,0.2592,185.9159417152
2018-06-01,90022078,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,8,19.5875,156.70,0.2882,111.539060,0.2682,81.6242841080
2018-08-01,90022078,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,29,19.5875,568.04,0.2882,404.330872,0.2542,301.5499643376
2017-09-01,90022077,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,19,19.5875,372.16,0.2394,283.064896,0.3063,196.3621183552
2017-10-01,90022077,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,32,19.5875,626.80,0.2394,476.744080,0.2603,352.6475959760
2017-11-01,90022077,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,35,19.5875,685.56,0.2394,521.436936,0.2897,370.3766556408
2018-01-01,90022077,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,33,19.5875,646.39,0.2394,491.644234,0.2565,365.5374879790
2018-02-01,90022077,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,15,19.5875,293.81,0.2394,223.471886,0.3041,155.5140854674
2018-03-01,90022077,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,19,19.5875,372.16,0.2394,283.064896,0.2699,206.6656805696
2018-05-01,90022077,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,12,19.5875,235.05,0.2394,178.779030,0.2672,131.0092731840
2018-06-01,90022077,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,26,19.5875,509.28,0.2394,387.358368,0.2531,289.3179650592
2018-07-01,90022077,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.5875,97.94,0.2394,74.493164,0.2628,54.9163605008
2017-10-01,90022076,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,6,19.5875,117.53,0.2434,88.923198,0.2894,63.1888244988
2017-11-01,90022076,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,22,19.5875,430.93,0.2434,326.041638,0.2861,232.7611253682
2017-12-01,90022076,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,53,19.5875,1038.14,0.2434,785.456724,0.2449,593.0983722924
2018-02-01,90022076,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,11,19.5875,215.46,0.2434,163.017036,0.2753,118.1384459892
2018-03-01,90022076,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,29,19.5875,568.04,0.2434,429.779064,0.2883,305.8737598488
2018-04-01,90022076,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,33,19.5875,646.39,0.2434,489.058674,0.2952,344.6885534352
2018-06-01,90022076,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,21,19.5875,411.34,0.2434,311.219844,0.2221,242.0979166476
2018-07-01,90022076,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,19,19.5875,372.16,0.2434,281.576256,0.2358,215.1805748352
2018-08-01,90022076,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,31,19.5875,607.21,0.2434,459.415086,0.2612,339.4158655368
2017-09-01,90022075,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,25,19.5875,489.69,0.2553,364.672143,0.2628,268.8363038196
2017-11-01,90022075,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,36,19.5875,705.15,0.2553,525.125205,0.2990,368.1127687050
2017-12-01,90022075,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,37,19.5875,724.74,0.2553,539.713878,0.2911,382.6031681142
2018-01-01,90022075,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,33,19.5875,646.39,0.2553,481.366633,0.2887,342.3960860529
2018-03-01,90022075,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,25,19.5875,489.69,0.2553,364.672143,0.2596,270.0032546772
2018-04-01,90022075,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,18,19.5875,352.58,0.2553,262.566326,0.2778,189.6254006372
2018-05-01,90022075,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,13,19.5875,254.64,0.2553,189.630408,0.2457,143.0382167544
